Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Delays
1995,1,30,1,1821,1820,2137,2137,UA,136,137,118,0,1,DEN,MKE,895,1
1995,3,2,4,1206,1210,1333,1340,DL,87,90,70,-7,-4,PHX,SLC,507,0
1995,12,15,5,1402,1345,1617,1555,US,135,130,114,22,17,PHL,JAX,742,1
1995,5,18,4,1753,1755,1847,1846,HP,54,51,37,1,-2,ONT,LAS,197,1
1995,3,6,1,1636,1430,1808,1544,UA,152,134,125,144,126,EWR,ORD,719,1
1995,9,17,7,659,700,816,823,US,77,83,58,-7,-1,IAD,BOS,413,0
1995,3,18,6,1029,1030,1210,1208,NW,101,98,74,2,-1,DTW,LGA,501,1
1995,1,27,5,1622,1620,1914,1929,CO,172,189,144,-15,2,EWR,FLL,1065,1
1995,10,14,6,737,730,1019,1017,DL,162,167,145,2,7,BOS,MCO,1121,1
1995,10,10,2,1014,1009,1213,1205,DL,119,116,91,8,5,ATL,ROC,749,1
1995,9,1,5,1730,1725,1826,1821,US,56,56,39,5,5,PIT,DCA,205,1
1995,6,24,6,1329,1330,1435,1440,US,66,70,39,-5,-1,LGA,ROC,254,0
1995,6,12,1,633,630,733,724,DL,60,54,40,9,3,LGA,BOS,185,1
1995,9,18,1,1012,1010,1757,1758,US,285,288,268,-1,2,SEA,PHL,2378,1
1995,10,10,2,1056,1100,1558,1610,AA,182,190,155,-12,-4,LAX,DFW,1235,0
1995,12,31,7,1423,1358,1519,1445,DL,56,47,25,34,25,ATL,TYS,152,1
1995,8,11,5,1940,1940,2128,2140,CO,108,120,84,-12,0,BOS,CLE,563,0
1995,5,19,5,1424,1425,1720,1726,UA,116,121,101,-6,-1,PSP,DEN,776,0
1995,2,11,6,1115,1100,1313,1251,US,118,111,101,22,15,CLT,MIA,650,1
1995,11,30,4,837,840,1213,1215,AA,156,155,139,-2,-3,ABQ,ORD,1118,0
1995,5,16,2,1155,1155,1350,1350,WN,55,55,42,0,0,ABQ,AMA,277,0
1995,11,20,1,1128,1130,1308,1318,US,100,108,86,-10,-2,CLT,RSW,600,0
1995,5,20,6,1033,1030,1121,1125,WN,48,55,37,-4,3,MCI,STL,237,1
1995,10,17,2,1816,1714,2132,2055,AA,136,161,123,37,62,DFW,DTW,987,1
1995,12,4,1,1240,1240,1429,1430,WN,109,110,100,-1,0,OAK,GEG,723,0
1995,7,8,6,1210,1210,1549,1537,AA,159,147,123,12,0,IAH,MIA,964,1
1995,11,25,6,1842,1835,1914,1916,TW,92,101,77,-2,7,CLE,STL,487,1
1995,9,24,7,2145,2145,2337,2345,WN,52,60,46,-8,0,MDW,CLE,307,0
1995,7,15,6,755,745,1042,1030,WN,107,105,97,12,10,LAX,ELP,714,1
1995,7,22,6,1324,1310,1503,1450,WN,99,100,87,13,14,RNO,SEA,564,1
1995,12,7,4,1155,1155,1632,1630,WN,157,155,138,2,0,LAS,MCI,1140,1
1995,7,4,2,1907,1900,2020,2008,TW,73,68,44,12,7,DCA,JFK,213,1
1995,6,30,5,1149,1139,1307,1246,AA,78,67,50,21,10,ORD,STL,258,1
1995,9,21,4,1829,1830,1912,1905,US,43,35,26,7,-1,TRI,CLT,120,1
1995,6,20,2,1015,1010,1147,1142,AS,92,92,77,5,5,PDX,OAK,543,1
1995,9,13,3,1059,1100,1209,1218,AA,70,78,56,-9,-1,ORD,MSP,334,0
1995,12,2,6,219,140,718,643,HP,179,183,166,35,39,LAS,MKE,1524,1
1995,7,23,7,1222,1220,1320,1316,US,58,56,42,4,2,LGA,MHT,195,1
1995,7,25,2,910,910,1029,1035,DL,139,145,121,-6,0,TPA,DFW,929,0
1995,8,25,5,657,700,740,745,DL,43,45,34,-5,-3,PWM,ALB,187,0
1995,3,15,3,1934,1935,2022,2025,DL,48,50,36,-3,-1,BHM,MOB,216,0
1995,4,28,5,1538,1530,1747,1745,DL,129,135,97,2,8,ATL,LGA,761,1
1995,2,16,4,720,720,812,814,HP,112,114,100,-2,0,PHX,SJC,621,0
1995,9,18,1,0,1515,0,1623,HP,0,68,0,0,0,SNA,PHX,338,0
1995,10,20,5,1813,1810,2047,2045,TW,274,275,216,2,3,JFK,DEN,1626,1
1995,12,4,1,2224,2225,519,515,DL,295,290,271,4,-1,HNL,LAX,2556,1
1995,8,7,1,1856,0,2032,0,AA,156,165,125,-13,-4,BOS,ORD,867,0
1995,7,9,7,1018,1015,1124,1123,HP,66,68,53,1,3,SNA,PHX,338,1
1995,8,28,1,1919,1830,2231,2152,UA,372,382,325,39,49,JFK,SFO,2586,1
1995,8,6,7,2021,0,2204,0,AA,103,116,86,-17,-4,DFW,DSM,624,0
1995,9,12,2,1540,1518,1814,1751,UA,94,93,79,23,22,DEN,DSM,589,1
1995,5,28,7,1539,1540,1903,1918,AA,204,218,186,-15,-1,EWR,SJU,1608,0
1995,5,16,2,606,605,931,926,UA,145,141,131,5,1,EUG,DEN,997,1
1995,10,31,2,1106,1110,1433,1446,CO,147,156,129,-13,-4,PHX,IAH,1009,0
1995,1,14,6,658,700,818,829,CO,80,89,59,-11,-2,PHL,CLE,363,0
1995,6,18,7,1747,1730,1900,1843,US,73,73,51,17,17,PIT,SDF,335,1
1995,5,17,3,1919,1913,2059,2055,DL,220,222,186,4,6,DFW,SMF,1431,1
1995,8,18,5,841,830,955,948,UA,134,138,106,7,11,DEN,LAX,862,1
1995,6,15,4,1500,1500,1611,1615,WN,71,75,63,-4,0,LAS,SJC,386,0
1995,1,12,4,2008,1959,2145,2144,UA,97,105,82,1,9,DEN,PHX,602,1
1995,8,8,2,1534,0,2054,0,AA,200,201,173,-2,-1,SJC,DFW,1438,0
1995,1,4,3,1915,1845,2130,2100,WN,75,75,66,30,30,ELP,AUS,528,1
1995,6,8,4,2205,2140,8,2337,TW,243,237,230,31,25,STL,LAX,1593,1
1995,8,25,5,1202,1205,1259,1314,AA,57,69,43,-15,-3,SAT,DFW,247,0
1995,8,14,1,1004,1000,1131,1125,WN,87,85,69,6,4,SAN,SMF,480,1
1995,5,19,5,1537,1415,1657,1520,DL,80,65,68,97,82,GNV,ATL,300,1
1995,12,7,4,2126,2120,2214,2215,US,48,55,37,-1,6,PIT,AVP,243,1
1995,12,16,6,1820,1820,1823,1835,WN,63,75,52,-12,0,SDF,STL,254,0
1995,1,30,1,1334,1335,1508,1511,NW,94,96,74,-3,-1,DTW,BDL,548,0
1995,12,7,4,1048,1050,1127,1134,NW,39,44,28,-7,-2,MBS,DTW,98,0
1995,3,7,2,1009,844,1322,1145,AA,133,121,97,97,85,ORD,HPN,738,1
1995,12,26,2,1856,1845,2052,2035,US,116,110,85,17,11,CLT,BDL,644,1
1995,7,5,3,1440,1442,1538,1548,UA,58,66,49,-10,-2,SFO,BUR,326,0
1995,6,10,6,1120,1120,1227,1236,NW,67,76,56,-9,0,VPS,MEM,369,0
1995,6,10,6,1805,1805,1913,1925,WN,68,80,59,-12,0,LAX,TUS,451,0
1995,6,30,5,2048,2000,2347,2249,UA,119,109,93,58,48,ORD,PHL,678,1
1995,8,27,7,1718,1710,2048,2025,DL,150,135,110,23,8,DFW,CVG,812,1
1995,4,30,7,1127,1125,1356,1359,DL,149,154,131,-3,2,PBI,LGA,1035,1
1995,10,23,1,1015,1005,1122,1112,US,67,67,53,10,10,PHL,PIT,267,1
1995,11,27,1,1755,1755,2012,2005,HP,77,70,58,7,0,LAX,PHX,370,1
1995,7,29,6,1757,1755,2134,2100,DL,217,185,149,34,2,JFK,MIA,1090,1
1995,12,7,4,648,0,756,0,AA,128,138,114,-11,-1,SWF,ORD,714,0
1995,2,24,5,1826,1825,1950,1924,US,144,119,113,26,1,CLT,STL,575,1
1995,4,23,7,1719,1710,1842,1837,NW,83,87,60,5,9,DTW,ABE,424,1
1995,11,18,6,955,955,1129,1140,US,94,105,77,-11,0,CLT,EWR,529,0
1995,10,21,6,1140,1140,1322,1320,TW,162,160,128,2,0,STL,ABQ,934,1
1995,8,20,7,1247,1245,1553,1547,UA,126,122,106,6,2,DEN,SAT,794,1
1995,10,28,6,1131,1130,1223,1225,US,52,55,40,-2,1,PIT,BGM,251,1
1995,6,7,3,1631,1630,1756,1745,UA,145,135,128,11,1,DEN,LAX,862,1
1995,5,29,1,2352,2321,102,35,DL,70,74,55,27,31,ATL,TPA,406,1
1995,3,12,7,945,945,1049,1057,UA,64,72,46,-8,0,ORD,STL,258,0
1995,7,2,7,1049,1050,1144,1147,US,55,57,39,-3,-1,PIT,DCA,205,0
1995,1,24,2,1455,1455,2038,2025,CO,223,210,197,13,0,SFO,IAH,1635,1
1995,3,3,5,944,940,1017,1017,US,33,37,21,0,4,PIT,ERI,109,1
1995,7,12,3,2118,2110,2325,2329,CO,187,199,174,-4,8,SEA,ANC,1449,1
1995,12,7,4,858,900,1122,1115,US,144,135,131,7,-2,PBI,BWI,883,1
1995,5,15,1,143,115,610,552,AA,147,157,133,18,28,ONT,DFW,1189,1
1995,2,12,7,1703,1703,1806,1805,TW,63,62,45,1,0,MCI,STL,237,1
1995,12,11,1,731,730,1014,1005,DL,103,95,86,9,1,JAN,CVG,555,1
1995,9,29,5,623,620,942,943,UA,139,143,122,-1,3,SJC,DEN,948,1
1995,3,16,4,1736,1719,2158,2100,DL,202,161,150,58,17,DFW,DCA,1192,1
1995,3,14,2,1758,1757,1816,1821,UA,78,84,61,-5,1,ICT,DEN,419,1
1995,9,20,3,659,700,937,943,UA,98,103,73,-6,-1,ORD,SYR,607,0
1995,4,7,5,816,815,931,930,US,75,75,54,1,1,PIT,EWR,319,1
1995,3,9,4,745,745,904,916,AS,139,151,115,-12,0,SEA,JNU,909,0
1995,9,10,7,1000,1000,1145,1155,WN,45,55,37,-10,0,MDW,DTW,229,0
1995,7,22,6,1654,1629,1756,1729,AA,62,60,46,27,25,RST,ORD,268,1
1995,3,6,1,728,715,1254,1211,US,206,176,150,43,13,DEN,PIT,1290,1
1995,2,22,3,1006,1005,1204,1151,US,118,106,95,13,1,CLT,SYR,603,1
1995,2,14,2,1418,1415,1525,1525,WN,67,70,57,0,3,DAL,MSY,437,1
1995,6,8,4,936,920,1217,1140,WN,101,80,80,37,16,STL,CMH,410,1
1995,5,30,2,1628,1630,1931,1913,AA,363,343,332,18,-2,JFK,LAX,2475,1
1995,7,21,5,1249,1254,1619,1630,AA,150,156,135,-11,-5,DFW,DTW,987,0
1995,12,26,2,1222,1220,1343,1348,DL,81,88,63,-5,2,ATL,SRQ,445,1
1995,4,9,7,1231,1235,1237,1249,NW,66,74,54,-12,-4,TYS,MEM,342,0
1995,8,31,4,647,647,1258,1245,UA,251,238,214,13,0,SNA,ORD,1726,1
1995,3,20,1,1552,1555,1701,1720,US,129,145,114,-19,-3,PIT,MCI,773,0
1995,4,3,1,1101,1100,1149,1155,DL,48,55,37,-6,1,CLE,CVG,221,1
1995,2,11,6,157,135,746,758,DL,229,263,214,-12,22,ANC,SLC,2125,1
1995,3,19,7,1255,1250,1527,1520,DL,92,90,79,7,5,PSP,SLC,541,1
1995,10,11,3,1349,1349,1546,1555,DL,117,126,99,-9,0,ATL,SYR,793,0
1995,8,17,4,852,831,1054,1040,US,242,249,205,14,21,PHL,DEN,1557,1
1995,2,2,4,1314,1315,1615,1622,DL,121,127,103,-7,-1,TUS,DFW,813,0
1995,12,24,7,1215,1214,1407,1434,UA,232,260,217,-27,1,ORD,SNA,1726,1
1995,1,22,7,1100,1100,1140,1145,WN,40,45,32,-5,0,SAT,HOU,192,0
1995,4,27,4,601,600,820,820,DL,139,140,123,0,1,BOS,CVG,752,1
1995,11,20,1,725,700,921,909,AA,116,129,103,12,25,DFW,ORD,802,1
1995,6,6,2,1435,1430,1507,1502,DL,32,32,22,5,5,SHV,MLU,105,1
1995,6,11,7,1250,1250,1400,1400,WN,70,70,51,0,0,ONT,OAK,361,0
1995,4,5,3,1338,1315,1610,1555,AA,92,100,78,15,23,ORD,DCA,612,1
1995,8,26,6,1624,1615,1744,1731,US,80,76,59,13,9,PHL,BTV,336,1
1995,11,28,2,1546,1520,1657,1639,US,71,79,56,18,26,RDU,PIT,328,1
1995,7,30,7,1340,1340,1438,1440,WN,58,60,46,-2,0,DAL,MAF,319,0
1995,4,1,6,1139,1140,1219,1228,DL,40,48,31,-9,-1,GSP,ATL,153,0
1995,2,3,5,613,615,728,728,DL,135,133,115,0,-2,TYS,DFW,772,0
1995,1,25,3,1652,1644,2003,1959,UA,131,135,109,4,8,ORD,JFK,740,1
1995,7,29,6,1900,1900,2025,2025,WN,85,85,69,0,0,OAK,SAN,446,0
1995,11,29,3,1315,1315,1625,1625,AA,130,130,111,0,0,ORD,PVD,849,0
1995,5,11,4,1514,1515,1726,1751,AA,192,216,180,-25,-1,PHL,DFW,1302,0
1995,6,16,5,2317,2315,505,457,UA,228,222,210,8,2,SFO,ORD,1846,1
1995,9,8,5,711,715,949,1006,CO,158,171,130,-17,-4,MSP,IAH,1034,0
1995,8,30,3,1812,1810,2039,2024,DL,327,314,306,15,2,LAX,HNL,2556,1
1995,12,5,2,640,640,822,808,DL,102,88,88,14,0,ROC,CVG,461,1
1995,7,14,5,2005,1959,2200,2143,AS,115,104,97,17,6,SJC,SEA,697,1
1995,12,16,6,955,0,1104,0,AA,129,124,110,5,0,RDU,ORD,647,1
1995,2,5,7,0,635,0,729,DL,0,54,94,0,0,FAT,LAX,209,0
1995,2,23,4,952,940,1103,1053,HP,71,73,56,10,12,ABQ,PHX,328,1
1995,9,19,2,1413,1415,1714,1719,UA,121,124,105,-5,-2,GEG,DEN,836,0
1995,4,1,6,1424,1415,1654,1659,UA,90,104,81,-5,9,ORD,DCA,612,1
1995,8,28,1,1513,1505,1745,1730,TW,92,85,74,15,8,STL,DTW,440,1
1995,12,9,6,1300,1235,1422,1410,WN,82,95,72,12,25,LIT,MDW,544,1
1995,10,1,7,0,1815,0,1901,NW,0,46,0,0,0,LIT,MEM,0,0
1995,3,18,6,1351,1350,1441,1437,UA,50,47,30,4,1,ORD,MSN,109,1
1995,10,18,3,2155,2155,2300,2255,WN,65,60,50,5,0,BUR,OAK,325,1
1995,6,2,5,2035,2000,2228,2155,WN,53,55,38,33,35,MDW,DTW,229,1
1995,4,16,7,2000,2000,2013,2008,HP,73,68,60,5,0,ABQ,PHX,328,1
1995,2,3,5,1627,1630,1724,1727,NW,57,57,35,-3,-3,MSP,CID,221,0
1995,5,20,6,1500,1500,1549,1555,WN,49,55,42,-6,0,LBB,DAL,293,0
1995,10,13,5,1805,1803,2132,2156,DL,147,173,134,-24,2,DFW,PBI,1103,1
1995,9,18,1,1722,1725,1855,1909,NW,153,164,132,-14,-3,EWR,MEM,946,0
1995,8,3,4,2038,2040,2155,2204,DL,77,84,64,-9,-2,MSY,DFW,448,0
1995,7,1,6,1230,1145,1325,1245,WN,55,60,44,40,45,DAL,LIT,296,1
1995,12,10,7,1419,1415,1535,1535,WN,76,80,68,0,4,SMF,SAN,480,1
1995,4,22,6,1940,1925,2136,2145,DL,116,140,101,-9,15,MCO,CLE,895,1
1995,3,22,3,1740,1740,1953,1955,WN,73,75,62,-2,0,BUR,PHX,369,0
1995,4,27,4,1210,1205,1239,1225,WN,89,80,76,14,5,CMH,STL,410,1
1995,7,13,4,1747,1740,1839,1843,US,52,63,43,-4,7,AVP,PIT,243,1
1995,8,2,3,1459,1500,1604,1600,US,65,60,53,4,-1,GSO,DCA,248,1
1995,8,10,4,1900,1830,1955,1930,WN,55,60,47,25,30,DAL,LIT,296,1
1995,11,1,3,1700,1645,1814,1801,US,74,76,58,13,15,SFO,LAX,337,1
1995,6,21,3,1545,1544,1654,1708,UA,69,84,56,-14,1,ORD,MSP,334,1
1995,11,20,1,2129,2125,2218,2212,US,49,47,29,6,4,PIT,CRW,164,1
1995,3,21,2,857,900,1012,1021,CO,75,81,52,-9,-3,BOS,EWR,200,0
1995,6,23,5,1736,1705,1918,1845,NW,102,100,73,33,31,DTW,RDU,501,1
1995,7,25,2,1014,1014,1108,1100,DL,114,106,85,8,0,SLC,LAX,590,1
1995,7,22,6,944,945,1724,1740,US,280,295,267,-16,-1,LAX,PHL,2401,0
1995,4,23,7,1035,1035,1338,1345,WN,123,130,111,-7,0,SFO,ABQ,896,0
1995,8,2,3,817,815,834,842,US,77,87,65,-8,2,PIT,ORD,412,1
1995,9,28,4,1009,1012,1040,1044,AA,91,92,75,-4,-3,BUF,ORD,473,0
1995,4,8,6,1852,1856,2024,2021,UA,92,85,78,3,-4,SAN,SMF,480,1
1995,9,15,5,2121,2103,2157,2140,HP,36,37,23,17,18,PHX,TUS,110,1
1995,1,3,2,822,745,1051,1013,AA,209,208,190,38,37,ORF,DFW,1213,1
1995,5,21,7,853,855,1013,1015,US,80,80,65,-2,-2,MDT,CLT,413,0
1995,6,5,1,1540,1500,1635,1600,WN,55,60,49,35,40,OAK,BUR,325,1
1995,6,27,2,650,650,821,757,HP,91,67,54,24,0,DCA,CMH,322,1
1995,7,21,5,1447,1430,1530,1520,WN,43,50,34,10,17,AUS,DAL,189,1
1995,5,12,5,920,920,1136,1140,WN,76,80,59,-4,0,STL,CMH,410,0
1995,1,2,1,1759,1759,1916,1922,UA,77,83,53,-6,0,STL,ORD,258,0
1995,8,15,2,2110,2058,33,25,DL,143,147,121,8,12,DFW,MCO,984,1
1995,1,6,5,1949,1915,2147,2040,TW,178,145,144,67,34,BWI,STL,737,1
1995,1,19,4,1705,1640,1905,1825,US,120,105,89,40,25,CLT,PBI,590,1
1995,12,6,3,657,0,1141,0,AA,164,175,139,-14,-3,LAX,DFW,1235,0
1995,12,11,1,1414,0,1514,0,AA,60,65,45,-1,4,RST,ORD,268,1
1995,9,29,5,954,950,1135,1136,US,101,106,90,-1,4,CLT,SYR,603,1
1995,4,16,7,1315,1315,1522,1527,AS,127,132,111,-5,0,PDX,LAX,834,0
1995,9,16,6,1200,1200,1249,1242,US,109,102,96,7,0,PIT,STL,553,1
1995,5,28,7,832,832,1018,1042,UA,106,130,95,-24,0,SEA,SFO,679,0
1995,7,28,5,830,830,1127,1127,TW,177,177,162,0,0,LGA,PBI,1035,0
1995,4,23,7,1332,1330,1647,1638,UA,135,128,107,9,2,LAX,DEN,862,1
1995,11,26,7,1704,1705,1852,1856,UA,168,171,152,-4,-1,MSY,DEN,1062,0
1995,9,17,7,623,626,842,844,AA,139,138,116,-2,-3,IND,DFW,762,0
1995,5,5,5,1204,1205,1230,1235,CO,86,90,72,-5,-1,TPA,MSY,487,0
1995,5,15,1,1607,1553,1716,1657,AA,69,64,48,19,14,DFW,TUL,237,1
1995,5,30,2,1631,1625,1758,1759,DL,87,94,66,-1,6,MCO,ATL,403,1
1995,11,5,7,1941,1940,2214,2216,DL,93,96,80,-2,1,SJC,SLC,585,1
1995,7,13,4,852,852,929,932,DL,37,40,21,-3,0,CVG,SDF,83,0
1995,11,14,2,735,735,843,845,WN,68,70,57,-2,0,ABQ,PHX,328,0
1995,1,27,5,1355,1355,1658,1657,US,183,182,164,1,0,LGA,TPA,1011,1
1995,8,5,6,2114,2100,2341,2335,UA,87,95,69,6,14,ORD,IAD,589,1
1995,11,25,6,1348,1350,1539,1550,NW,171,180,153,-11,-2,LGA,MSP,1020,0
1995,1,21,6,1159,1159,1302,1301,HP,123,122,106,1,0,PHX,OAK,646,1
1995,10,16,1,841,840,1439,1448,CO,238,248,215,-9,1,SEA,IAH,1874,1
1995,2,23,4,1115,1115,1556,1557,AA,221,222,203,-1,0,JFK,STT,1623,0
1995,8,23,3,1505,1505,1709,1700,WN,124,115,101,9,0,HOU,STL,687,1
1995,3,25,6,1725,1715,1813,1805,WN,48,50,37,8,10,ABQ,ELP,223,1
1995,5,3,3,1733,1730,1944,1951,DL,71,81,54,-7,3,BTR,ATL,449,1
1995,2,24,5,1353,1345,1622,1606,US,149,141,136,16,8,TPA,CLE,927,1
1995,12,11,1,1032,930,1121,1030,DL,49,60,37,51,62,PNS,BTR,236,1
1995,9,18,1,655,655,758,800,WN,63,65,51,-2,0,DAL,LBB,293,0
1995,6,29,4,1657,1630,1754,1725,WN,57,55,42,29,27,STL,MDW,251,1
1995,9,9,6,1550,1520,1746,1706,AS,116,106,102,40,30,SJC,SEA,697,1
1995,6,3,6,2129,2105,2214,2203,DL,45,58,28,11,24,ATL,AVL,164,1
1995,11,9,4,1157,0,1337,0,AA,100,103,80,-2,1,MCI,DFW,460,1
1995,9,5,2,813,815,916,932,AA,63,77,40,-16,-2,DFW,SAT,247,0
1995,3,3,5,1230,1230,1332,1335,WN,62,65,51,-3,0,SMF,BUR,358,0
1995,3,8,3,2054,2000,2156,2102,US,62,62,35,54,54,CLT,ATL,227,1
1995,10,31,2,1845,1845,2143,2145,WN,118,120,108,-2,0,PHX,AUS,872,0
1995,9,9,6,1709,1710,1802,1815,DL,53,65,42,-13,-1,ATL,GNV,300,0
1995,12,2,6,1329,1330,1428,1429,DL,59,59,44,-1,-1,BOS,LGA,185,0
1995,12,18,1,1904,0,2049,0,AA,165,174,141,-6,3,MCO,ORD,1005,1
1995,10,12,4,1517,1514,1814,1810,UA,117,116,94,4,3,ORD,ATL,606,1
1995,8,11,5,1010,1013,1141,1140,DL,91,87,57,1,-3,ATL,MCO,403,1
1995,4,30,7,1143,1144,1328,1322,UA,165,158,143,6,-1,DEN,SJC,948,1
1995,2,22,3,1643,1645,1944,2000,NW,121,135,105,-16,-2,MSP,DCA,931,0
1995,8,15,2,1116,0,1348,0,AA,152,147,123,1,-4,MIA,BQN,980,1
1995,2,28,2,1330,1330,1334,1333,HP,64,63,52,1,0,CMH,MDW,284,1
1995,4,4,2,1324,1326,1510,1512,AA,166,166,153,-2,-2,CMH,DFW,927,0
1995,7,17,1,1515,1515,1613,1610,AS,118,115,105,3,0,SEA,KTN,680,1
1995,1,4,3,1623,1605,1751,1745,UA,148,160,129,6,18,PVD,ORD,849,1
1995,3,27,1,700,700,810,815,UA,70,75,55,-5,0,SFO,LAX,337,0
1995,11,24,5,1647,1645,1741,1747,UA,54,62,41,-6,2,SFO,SBA,262,1
1995,12,18,1,1620,1620,1734,1732,NW,74,72,55,2,0,OMA,MSP,282,1
1995,10,27,5,1617,1530,1820,1746,UA,123,136,111,34,47,LAX,PDX,834,1
1995,12,30,6,755,755,1335,1351,TW,220,236,198,-16,0,SEA,STL,1710,0
1995,3,26,7,2003,1910,2210,2134,UA,247,264,227,36,53,ORD,LAX,1745,1
1995,12,4,1,911,0,1035,0,AA,144,153,121,-9,0,EWR,ORD,719,0
1995,9,5,2,1612,1535,1743,1713,DL,151,158,128,30,37,DFW,SLC,988,1
1995,11,10,5,1527,1525,1618,1605,US,51,40,33,13,2,CAE,CLT,88,1
1995,1,4,3,2120,2102,2230,2210,DL,70,68,51,20,18,CVG,GRR,268,1
1995,5,13,6,1100,1100,1230,1222,US,150,142,126,8,0,MCO,IND,828,1
1995,1,26,4,646,644,921,854,CO,95,70,51,27,2,ORD,CLE,316,1
1995,7,9,7,2002,1905,2248,2157,NW,106,112,87,51,57,DEN,MSP,680,1
1995,4,19,3,906,900,1124,1102,DL,138,122,125,22,6,ABE,ATL,692,1
1995,7,15,6,1328,1326,1404,1415,DL,36,49,27,-11,2,ATL,AGS,143,1
1995,4,18,2,1939,1940,2009,2023,DL,30,43,19,-14,-1,SDF,CVG,83,0
1995,5,24,3,2154,2115,2237,2155,WN,43,40,34,42,39,HOU,CRP,187,1
1995,7,27,4,1533,1530,1639,1633,CO,66,63,42,6,3,IAH,DFW,224,1
1995,3,10,5,1527,1455,1623,1554,US,56,59,43,29,32,PIT,DTW,201,1
1995,7,29,6,1207,1205,1338,1318,CO,211,193,168,20,2,IAH,LAX,1379,1
1995,9,16,6,1332,1329,1445,1430,DL,73,61,53,15,3,ATL,CHS,259,1
1995,2,14,2,1121,1120,1200,1201,UA,39,41,30,-1,1,BTV,MHT,136,1
1995,9,18,1,1732,1730,1842,1843,US,70,73,53,-1,2,PIT,SDF,335,1
1995,8,13,7,930,930,1120,1125,WN,110,115,97,-5,0,STL,HOU,687,0
1995,3,27,1,648,650,1050,1103,AA,182,193,163,-13,-2,DFW,EWR,1372,0
1995,11,29,3,1815,1815,1923,1925,WN,68,70,59,-2,0,LAS,RNO,345,0
1995,6,30,5,1424,1415,1552,1555,US,88,100,72,-3,9,ATL,PIT,526,1
1995,1,9,1,2240,2041,2258,2103,TW,78,82,66,115,119,CVG,STL,307,1
1995,3,2,4,1749,1745,2038,2046,TW,109,121,91,-8,4,DEN,STL,770,1
1995,4,23,7,1401,1345,1518,1500,US,77,75,62,18,16,CLT,DAB,416,1
1995,5,4,4,1955,1910,2129,2052,AA,154,162,135,37,45,MCO,DFW,984,1
1995,3,6,1,1648,1630,1914,1918,DL,86,108,79,-4,18,LAX,SLC,590,1
1995,10,12,4,834,830,1330,1331,US,176,181,158,-1,4,DEN,PIT,1290,1
1995,10,31,2,1835,1835,2040,2045,WN,65,70,56,-5,0,LAS,SLC,368,0
1995,1,30,1,1012,1015,1101,1114,DL,49,59,37,-13,-3,BGR,BOS,201,0
1995,2,21,2,1039,1016,1243,1225,DL,124,129,93,18,23,ATL,EWR,745,1
1995,7,17,1,943,914,1250,1220,TW,127,126,105,30,29,ORD,JFK,740,1
1995,10,6,5,1601,1600,1810,1816,CO,129,136,98,-6,1,ATL,EWR,745,1
1995,8,13,7,1403,1410,1706,1712,NW,123,122,103,-6,-7,MEM,MCO,683,0
1995,3,28,2,600,600,722,720,NW,82,80,66,2,0,ORD,MSP,334,1
1995,5,23,2,1043,1041,1234,1230,DL,111,109,90,4,2,CVG,LGA,585,1
1995,6,10,6,2312,2300,541,544,DL,209,224,193,-3,12,LAS,ATL,1747,1
1995,1,1,7,1802,1745,2123,2110,HP,321,325,304,13,17,EWR,PHX,2133,1
1995,11,25,6,1225,1227,1325,1335,AA,60,68,40,-10,-2,SAT,DFW,247,0
1995,9,19,2,1842,1845,1944,1950,UA,62,65,49,-6,-3,BUR,OAK,325,0
1995,5,13,6,1228,1218,1302,1255,UA,34,37,22,7,10,MKE,ORD,67,1
1995,8,14,1,1759,1745,1846,1835,WN,167,170,158,11,14,LIT,PHX,1136,1
1995,8,4,5,1300,1210,1329,1249,NW,89,99,70,40,50,DTW,BNA,457,1
1995,3,5,7,1956,1937,2053,2025,HP,117,108,86,28,19,PHX,RNO,601,1
1995,3,6,1,1625,1600,1630,1600,WN,65,60,44,30,25,PHX,LAS,256,1
1995,1,2,1,1509,1500,1742,1728,CO,153,148,123,14,9,EWR,ATL,745,1
1995,5,22,1,1330,1330,1537,1540,WN,67,70,56,-3,0,LAS,SLC,368,0
1995,7,18,2,947,945,1148,1149,DL,121,124,89,-1,2,JFK,CVG,589,1
1995,3,17,5,1109,1108,1213,1215,DL,64,67,44,-2,1,SLC,BOI,291,1
1995,12,16,6,1525,1525,1636,1637,UA,71,72,53,-1,0,DEN,ABQ,349,0
1995,11,7,2,837,832,1041,1015,DL,124,103,78,26,5,ATL,FLL,581,1
1995,10,24,2,828,830,955,949,US,87,79,66,6,-2,PIT,ORF,330,1
1995,12,25,1,1036,1035,1214,1209,NW,98,94,72,5,1,DTW,LGA,501,1
1995,11,26,7,1946,1945,2114,2118,UA,88,93,77,-4,1,ORD,LNK,466,1
1995,6,30,5,745,745,1228,1250,AA,163,185,144,-22,0,SAN,DFW,1171,0
1995,2,11,6,729,730,905,852,CO,156,142,144,13,-1,IND,IAH,845,1
1995,3,21,2,0,1435,0,1542,TW,0,67,53,0,0,STL,ORD,258,0
1995,7,14,5,1655,1645,1923,1925,UA,88,100,72,-1,11,ORD,ROC,528,1
1995,11,28,2,630,630,734,740,WN,64,70,53,-6,0,LAX,OAK,337,0
